pageName;user;ultimamodif;;;;
PSGC:Servidores:SLX00010723;soporte.herramientas;11/07/2017 13:31;;;;
PSGS:Servidores:SLX00010480;soporte.herramientas;11/07/2017 13:31;;;;
PSGC:Servidores:SLX00010481;soporte.herramientas;11/07/2017 13:31;;;;
PSPA:Servidores:SLX00010742;soporte.herramientas;11/07/2017 13:31;;;;
PSGS:Servidores:SLX00010804;soporte.herramientas;11/07/2017 13:31;;;;
PSGS:Servidores:SLX00010805;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SLX00010559;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SLX00010560;soporte.herramientas;11/07/2017 13:31;;;;
PSPA:Servidores:SLX00010624;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010273;soporte.herramientas;11/07/2017 13:31;;;;
PSGC:Servidores:SNT00010309;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010325;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010635;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010337;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010338;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010343;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010344;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010345;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010346;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010347;soporte.herramientas;11/07/2017 13:31;;;;
PSPA:Servidores:SNT00010366;soporte.herramientas;11/07/2017 13:31;;;;
PSPA:Servidores:SNT00010368;soporte.herramientas;11/07/2017 13:31;;;;
PSPA:Servidores:SNT00010369;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SLX00012030;soporte.herramientas;11/07/2017 13:31;;;;
PSGC:Servidores:SNT00010388;soporte.herramientas;11/07/2017 13:31;;;;
PSGC:Servidores:SNT00010389;soporte.herramientas;11/07/2017 13:31;;;;
PSGS:Servidores:SLX00012050;soporte.herramientas;11/07/2017 13:31;;;;
PSPA:Servidores:SLX00012051;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010402;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010440;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010441;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010449;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010450;soporte.herramientas;11/07/2017 13:31;;;;
PSPA:Servidores:SNT00010072;soporte.herramientas;11/07/2017 13:31;;;;
PSGC:Servidores:SNT00010089;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010500;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010248;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010272;soporte.herramientas;11/07/2017 13:31;;;;
PSPA:Servidores:SNT00010642;soporte.herramientas;11/07/2017 13:31;;;;
PSGC:Servidores:SNT00010661;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010662;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010666;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010901;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010902;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010903;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010904;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010905;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010906;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SNT00010908;soporte.herramientas;11/07/2017 13:31;;;;
PSGS:Servidores:SNT00012002;soporte.herramientas;11/07/2017 13:31;;;;
PSGS:Servidores:SNT00012003;soporte.herramientas;11/07/2017 13:31;;;;
PSGS:Servidores:SNT00012004;soporte.herramientas;11/07/2017 13:31;;;;
PSPA:Servidores:SNT00012007;soporte.herramientas;11/07/2017 13:31;;;;
PSPA:Servidores:SNT00012008;soporte.herramientas;11/07/2017 13:31;;;;
PSPA:Servidores:SNT00012010;soporte.herramientas;11/07/2017 13:31;;;;
PSES:Servidores:SWC00010003;soporte.herramientas;11/07/2017 13:31;;;;
CAPR:Aplicaciones:INTRANET;soporte.herramientas;14/07/2017 8:00;;;;
CAPR:Aplicaciones:ECOMMERCE_PLANTA;soporte.herramientas;14/07/2017 8:00;;;;
CAPR:Aplicaciones:ECOMMERCE_ADMINISTRACION;soporte.herramientas;14/07/2017 8:00;;;;
CAPR:Aplicaciones:POWERCENTER;soporte.herramientas;14/07/2017 8:00;;;;
CAPR:Aplicaciones:VINCLE;soporte.herramientas;14/07/2017 8:00;;;;
CAPR:Aplicaciones:LINX;soporte.herramientas;14/07/2017 8:00;;;;
PSES:Servidores:SNT00012034;soporte.herramientas;17/07/2017 16:03;;;;
PSES:Servidores:SNT00010530;soporte.herramientas;20/07/2017 8:00;;;;
PSGC:Servidores:SNT00012026;soporte.herramientas;20/07/2017 8:00;;;;
PSGC:Servidores:SLX00012061;soporte.herramientas;20/07/2017 8:00;;;;
PSGC:Servidores:SLX00012063;soporte.herramientas;20/07/2017 8:00;;;;
MANUAL PONER SEMAFORO A ROJO ANTE PROBLEMAS GENERALES EN GTF;i0661;20/07/2017 16:35;;;;
Llenado_filesystem_raiz;i0490;24/07/2017 20:43;;;;
PSES:BaseDatos:SLX00010851_TEAMPASS;soporte.herramientas;11/08/2017 8:00;;;;
TEC:SO:UNIX:REINICIOS:BaseDatosActivas;i0490;14/08/2017 12:47;;;;
TEC:SO:UNIX:REINICIOS:NoRespondePingDespuesDe1Hora;i1307;17/08/2017 11:16;;;;
PSGC:Aplicaciones:ELECTROADM;soporte.herramientas;24/08/2017 8:00;;;;
PSGC:BaseDatos:SLX00010815_ESPACIOCLIENTE;soporte.herramientas;24/08/2017 11:07;;;;
PSGC:SErvidores:ReinicioSLX00010121-120;i6020;24/08/2017 13:17;;;;
prueba_telefonos247;i6020;24/08/2017 13:55;;;;
PSGS:Aplicaciones:CUADRO_DE_MANDO;soporte.herramientas;25/08/2017 10:50;;;;
PSGS:Aplicaciones:DISCOVERER_GESTRA;soporte.herramientas;25/08/2017 11:43;;;;
PSGS:Aplicaciones:INFONOT;soporte.herramientas;25/08/2017 12:54;;;;
PSGS:Aplicaciones:GESTION_DE_FLOTAS;soporte.herramientas;25/08/2017 13:24;;;;
PSPA:Servidores:SLX00010846;soporte.herramientas;30/08/2017 8:00;;;;
Indisponibliidad:SRV_ALL_UNIX_PRO_LOG-HUNG-TASK-TIMEOUT;i0490;01/09/2017 13:28;;;;
PSGC:Aplicaciones:OPTICA_GIO;soporte.herramientas;02/09/2017 8:00;;;;
PSGC:Aplicaciones:GREDISA_SIC:Especifco:ReinicioAutomatico;i6020;04/09/2017 15:30;;;;
PSPA:Servidores:SNT00010528;soporte.herramientas;06/09/2017 8:00;;;;
Acceso_Servidores:WINDOWS:TerminalServer;i0490;07/09/2017 17:48;;;;
MD_ILO:EROSKI;i0112;08/09/2017 17:10;;;;
Busqueda de incidencia padre en RightNow;i0112;11/09/2017 11:56;;;;
REINICIO SLX00010658;i6020;11/09/2017 12:27;;;;
PSGC:Aplicaciones:Gredisa_SIC:ControlProcesosCebi;i6020;12/09/2017 12:29;;;;
Control Nodo Bloqueado en Lpu Sia;i0112;12/09/2017 16:11;;;;
PSGC:Aplicaciones:GREDISA_SIC:ParadaArranqueGoldenGate;i6020;14/09/2017 10:25;;;;
PSGC:Servidores:FilesystemSlx120-121;i6020;14/09/2017 13:36;;;;
PSGC:BaseDatos:GREDISA_SIC:Journal;i6020;14/09/2017 13:43;;;;
PSGC:Aplicaciones:GREDISA_SIC:PAradaArranqueSIC;i6020;15/09/2017 11:20;;;;
PSGC:Aplicaciones:GREDISA_SIC:ImpresionCups;i6020;15/09/2017 12:01;;;;
Servicio Apache scripts estandarizados;i0490;19/09/2017 12:07;;;;
Servicio Apache;i0490;21/09/2017 9:36;;;;
MG_ILO_HP:EROSKI;i0253;25/09/2017 16:01;;;;
PSES:BaseDatos:SLX00010829_GLPI;soporte.herramientas;26/09/2017 8:00;;;;
Acceso_Servidores_Distribuidos:ModuloDeGestion:ILO;i0050;27/09/2017 15:46;;;;
Sistemas Operativos;i0050;29/09/2017 15:29;;;;
PROC:AS400:Comprobacion de disco;i0050;29/09/2017 15:30;;;;
PROC:AS400:Comprobacion de CPU;i0050;29/09/2017 15:30;;;;
PROC:AS400:Comprobacion horaria;i0050;29/09/2017 15:30;;;;
PROC:NOVELL:Llenado del volumen SYS;i0050;29/09/2017 15:32;;;;
TEC:SO:NOVELL:REINICIOS:REINICIOS NOVELL;i0050;29/09/2017 15:32;;;;
Acceso_Servidores:ModuloDeGestion:IDRAC;i0050;29/09/2017 16:50;;;;
Acceso_Servidores:ModuloDeGestion:IMM;i0050;29/09/2017 16:53;;;;
PROC:BaseDatos:ORACLE:AlertOracle:ProcedimientoAlertOracleORA15064 y ORA03113;i0112;02/10/2017 13:53;;;;
PSPA:Servidores:SLX00010864;soporte.herramientas;03/10/2017 8:00;;;;
PSGC:BaseDatos:SLX00010788_ALFRESCOCP;soporte.herramientas;05/10/2017 8:00;;;;
PRUEBA CIRCUITO TABLA;i0559;05/10/2017 17:43;;;;
PSGC:Aplicaciones:R_CONNECT:ESPECIFICA:FS_R;i0116;06/10/2017 13:35;;;;
PROC:NAGIOS:Control del Ping por Nagios;i0050;10/10/2017 12:47;;;;
PLANIF:Preventivo Control Explotacion;i0229;13/10/2017 10:40;;;;
PSPA:Servidores:SLX00010807;soporte.herramientas;14/10/2017 8:00;;;;
PSGC:Aplicaciones:CAS;i0050;16/10/2017 16:36;;;;
PSGC:Servidores:SLX00010702;i0050;17/10/2017 12:02;;;;
PROC:PANDORA:Comprobacion aplicacion PANDORA;i0095;17/10/2017 12:58;;;;
PROC:CAS:Comprobacion aplicacion CAS;i0050;17/10/2017 16:35;;;;
TEC:Middleware:TOMCAT;i0050;19/10/2017 8:50;;;;
TEC:Middleware:GLASSFISH;i0050;19/10/2017 8:51;;;;
TEC:Middleware:APACHE;i0050;19/10/2017 8:54;;;;
PROC:GERSOA:Comprobacion del servicio PORTALARQ;i0050;19/10/2017 16:51;;;;
PROC:GERSOA:Comprobacion y reinicio del servicio Assembly;i0050;23/10/2017 17:34;;;;
PSES:Servidores:SNT00010919;soporte.herramientas;24/10/2017 8:00;;;;
PSPA:Aplicaciones:QLIKVIEW_DESARROLLO_QMC:ESPECIFICA;i0253;25/10/2017 16:21;;;;
CONTROL:SISLOG:NOFINALIZADO:Reinicio-SISLOG-OFON-OFSISLOG;i0490;30/10/2017 12:25;;;;
Documentacion para el Entorno Siec;i0550;30/10/2017 17:04;;;;
TEC:SO:UNIX:REINICIOS:Filesystemal100%;i0050;31/10/2017 10:25;;;;
PSGC:Servidores:SLX00010433;soporte.herramientas;01/11/2017 8:00;;;;
PSGC:Servidores:SLX00010794;soporte.herramientas;01/11/2017 8:00;;;;
PSGC:Servidores:SLX00010795;soporte.herramientas;01/11/2017 8:00;;;;
PSGC:Servidores:SNT00010341;soporte.herramientas;01/11/2017 8:00;;;;
PSGC:Servidores:SNT00012005;soporte.herramientas;01/11/2017 8:00;;;;
PSGC:Servidores:SNT00012014;soporte.herramientas;01/11/2017 8:00;;;;
REINICIO SLX00010434-SLX00010435;i0050;02/11/2017 12:40;;;;
REINICIO SLX00010603-SLX00010604;i0050;02/11/2017 12:42;;;;
Procedimiento de cambio de contraseña de Administrador en Windows;i1328;02/11/2017 13:35;;;;
Desbloquear Usuario Local en maquina Windows;i1328;02/11/2017 13:37;;;;
Conectar a un servidor via Explorador de Windows;i1328;02/11/2017 13:38;;;;
Tirar conexiones de TS de un servidor al que no podemos conectarnos por limite de conexiones;i1328;02/11/2017 13:39;;;;
REINICIO SLX00010654;i0050;02/11/2017 13:50;;;;
Procedimiento para procesos de reinicio de maquina Excedidos;i1328;02/11/2017 14:03;;;;
Comprobacion de reinicios automaticos;i1328;03/11/2017 9:42;;;;
PSPA:BaseDatos:SLX00010846_FIDELIZACION;soporte.herramientas;03/11/2017 11:19;;;;
PSPA:BaseDatos:SLX00012003_AUGE;soporte.herramientas;03/11/2017 11:19;;;;
PSGC:BaseDatos:SLX00012003_AUGEXT;soporte.herramientas;03/11/2017 11:19;;;;
PSPA:Servidores:SLX00010570;soporte.herramientas;08/11/2017 16:40;;;;
PSPA:Servidores:SLX00010571;soporte.herramientas;08/11/2017 16:40;;;;
LALALAA;i1307;09/11/2017 16:02;;;;
PSGC:Aplicaciones:DESCANSO;i1307;13/11/2017 10:54;;;;
PSES:Servidores:SLX00012080;soporte.herramientas;14/11/2017 8:00;;;;
PSES:Servidores:SLX00012081;soporte.herramientas;14/11/2017 8:00;;;;
CAPR:Aplicaciones:PHOENIX;i1307;15/11/2017 13:00;;;;
CAPR:Aplicaciones:AVALANCHE;i1307;15/11/2017 13:38;;;;
CAPR:Aplicaciones:CONTROL_VERSIONES;i1307;15/11/2017 13:47;;;;
CAPR:Aplicaciones:DOMAIN_CONTROLLER;i1307;15/11/2017 13:49;;;;
CAPR:Aplicaciones:ECOMMERCE_WEBLOGIC;i1307;15/11/2017 16:37;;;;
CAPR:Aplicaciones:ESKER;i1307;15/11/2017 16:37;;;;
CAPR:Aplicaciones:FILESERVER;i1307;15/11/2017 16:38;;;;
CAPR:Aplicaciones:LDAP;i1307;15/11/2017 16:40;;;;
CAPR:Aplicaciones:META4_RRHH;i1307;15/11/2017 16:52;;;;
CAPR:Aplicaciones:NSP_WEBLOGIC;i1307;15/11/2017 16:53;;;;
CAPR:Aplicaciones:PROXY;i1307;15/11/2017 16:56;;;;
CAPR:Aplicaciones:SAP_ARCHIVADO;i1307;15/11/2017 16:58;;;;
CAPR:Aplicaciones:VIDEOVIGILANCIA;i1307;15/11/2017 17:03;;;;
TEC:BaseDatos:ORACLE:ProcessUsage;i6020;16/11/2017 13:33;;;;
PSGS:Aplicaciones:CONSOLA_AIP:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_RDF:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_SISLOGU:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_SISLOGW:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_SISLOGZ:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_SISLOGB:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_UNIDIN:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_IKLOGELO:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:MISUMI_CONTEXTO_2:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_SISLOMCM:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_SISLOM50:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_PANDORA:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_SISLOGML:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_SISLOGI:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_SISLOGMN:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
PSGS:Aplicaciones:CONSOLA_SISLOGDA:Inventario;soporte.herramientas;21/11/2017 15:32;;;;
Planificar-Desplanificar conjunto procesos;i0229;23/11/2017 11:41;;;;
Para suspender validar todos los lanzamientos de un lote cadena sesion en Platon  Platon2;i0229;23/11/2017 11:53;;;;
Crear un forzador de un proceso;i0229;23/11/2017 12:08;;;;
Planificar-Desplanificar un proceso de una cadena pasada;i0229;23/11/2017 12:14;;;;
Identificar codigo de sesion de un banco;i0229;27/11/2017 13:15;;;;
PSGC:Servidores:SLX00010800;soporte.herramientas;28/11/2017 8:00;;;;
PSGC:Servidores:Conexiones565-566ilo;i6020;28/11/2017 14:46;;;;
Sistema Electrico GEM;i0490;29/11/2017 16:21;;;;
TEC:SAP:Dar urgente en SAP;i6020;30/11/2017 12:48;;;;
TEC:BaseDatos:ORACLE:ECO;i6020;11/12/2017 16:02;;;;
Sistema de Seguridad GEM;i1307;12/12/2017 15:45;;;;
CONNECTION_TIME PRODUCCION_DESARROLLO;i0490;13/12/2017 20:16;;;;
THREADS_CONNECTED PRODUCCION;i0490;13/12/2017 20:17;;;;
INNODB_LOG_WAITS PRODUCCION;i0490;13/12/2017 20:18;;;;
TABLE_LOCK_CONTENTION PRODUCCION;i0490;13/12/2017 20:19;;;;
LONG_RUNNING_PROCS PRODUCCION;i0490;13/12/2017 20:20;;;;
OPEN_FILES PRODUCCION DESARROLLO;i0490;13/12/2017 20:20;;;;
SRV_ALL_BDD_PRO_MYSQL_SLAVE_LAG;i0490;13/12/2017 20:22;;;;
Procedimiento Comprobacion Base de Datos SQLSERVER;i0490;13/12/2017 20:51;;;;
SQLSERVER IO BUSY;i0490;13/12/2017 21:04;;;;
SQLSERVER LOCKS DEADLOCKS;i0490;13/12/2017 21:08;;;;
PSGS:BaseDatos:ArranqueparadaBD544;i6020;14/12/2017 13:31;;;;
PROC:NILO:Comprobacion aplicacion Nilo;i0490;14/12/2017 19:57;;;;
CAPR:Aplicaciones:WFM_-_CLICKPLAN:ESPECIFICA;i040168;15/12/2017 13:15;;;;
CAPRABO;i1307;15/12/2017 13:34;;;;
PSGC;i1307;15/12/2017 13:35;;;;
PSGS;i1307;15/12/2017 13:36;;;;
PSPA;i1307;15/12/2017 13:36;;;;
DOCUMENTACION GENERICA  REINICIO SERVIDOR PASIVO-ACTIVO;i0490;15/12/2017 18:40;;;;
DOCUMENTACION GENERICA  REINICIO SERVIDOR ACTIVO-PASIVO;i0490;15/12/2017 18:41;;;;
DOCUMENTACION GENERICA  REINICIO SERVIDOR ACTIVO-ACTIVO;i0490;15/12/2017 18:53;;;;
DOCUMENTACION GENERICA  REINICIO SERVIDOR ACTIVO-CRUZADO;i0490;15/12/2017 19:50;;;;
REINICIO SLX00010446;i0490;15/12/2017 20:13;;;;
REINICIO SLX00010743;i0490;18/12/2017 13:16;;;;
PSGC:Aplicaciones:CAS:ESPECIFICA;i0050;19/12/2017 14:50;;;;
TEC:Middleware:IIS;i040168;20/12/2017 11:53;;;;
Procedimiento Generico Aplicaciones IIS;i040168;20/12/2017 11:54;;;;
PSGC:ORION:LINEA DE LPU PREVIA APERTURA ORION;i0229;20/12/2017 12:04;;;;
PSGC:ORION:CADENA STOCK DE APERTURAS DE CENTRO ORION;i0229;20/12/2017 12:34;;;;
PSGC:Aplicaciones:LEANFRESCOS_PROVEEDORES;soporte.herramientas;21/12/2017 16:26;;;;
PSGC:Aplicaciones:LEANFRESCOS_GESTOR;soporte.herramientas;21/12/2017 16:26;;;;
PROC:RADIUS:Comprobacion y reinicio servicio Radius;i0050;21/12/2017 16:33;;;;
PSGC:Servidores:ConexionRemotaSlx120-121;i6020;21/12/2017 16:56;;;;
Reinicios A-A;i1307;22/12/2017 8:55;;;;
PSPA:Servidores:ReinicioSlx00010548:549;i6020;22/12/2017 9:35;;;;
PSPA:Servidores:SwitchSLX548-549;i6020;22/12/2017 9:56;;;;
PSPA:Servidores:SwitchSLX549-548;i6020;22/12/2017 9:58;;;;
REINICIO SLX00010547-SLX00010546;i0308;22/12/2017 10:29;;;;
REINICIO SLX00010546-SLX00010547;i0308;22/12/2017 10:43;;;;
PSPA:Servidores:Switch SLX00010546-SLX00010547;i0308;22/12/2017 10:51;;;;
PSPA:Servidores:Switch SLX00010547-SLX00010546;i0308;22/12/2017 11:11;;;;
reinAA;i1307;22/12/2017 12:47;;;;
PSPA:Servidores:SNT00010656;i6020;22/12/2017 13:49;;;;
TEC:BaseDatos:ORACLE:SLX00010570_PDBER02B;i6020;26/12/2017 15:19;;;;
CAPR:Aplicaciones:TS2008;i040168;26/12/2017 16:47;;;;
CAPR:Aplicaciones:AS400SAP_SAP;i040168;26/12/2017 16:48;;;;
CAPR:Aplicaciones:CA-TS2003;i040168;26/12/2017 19:20;;;;
CAPR:Aplicaciones:ATENCION_CLIENTE;i040168;26/12/2017 19:21;;;;
CAPR:Aplicaciones:CCA;i040168;26/12/2017 19:23;;;;
CAPR:Aplicaciones:CLIENT;i040168;26/12/2017 19:26;;;;
CAPR:Aplicaciones:CORREO_SMTP;i040168;26/12/2017 19:29;;;;
CAPR:Aplicaciones:DWH;i040168;26/12/2017 19:29;;;;
CAPR:Aplicaciones:MAESTRO_PLANTAS-GESTION_BULTOS;i040168;26/12/2017 19:31;;;;
CAPR:Aplicaciones:MOODMEDIA;i040168;26/12/2017 19:32;;;;
CAPR:Aplicaciones:MOVILIDAD_WEBMOV;i040168;26/12/2017 19:33;;;;
CAPR:Aplicaciones:NSP_CARTON;i040168;26/12/2017 19:35;;;;
CAPR:Aplicaciones:NSP_CLIENTE;i040168;26/12/2017 19:35;;;;
CAPR:Aplicaciones:PROMOCIO;i040168;26/12/2017 19:37;;;;
CAPR:Aplicaciones:RADIUS_CAPRABO;i040168;26/12/2017 19:38;;;;
CAPR:Aplicaciones:SERVICEDESK_MANTENIMIENTO;i040168;26/12/2017 19:39;;;;
CAPR:Aplicaciones:STARK;i040168;26/12/2017 19:39;;;;
CAPR:Aplicaciones:VIDEOVIGILANCIA_ALARMS;i040168;26/12/2017 19:45;;;;
CAPR:Aplicaciones:VIDEOVIGILANCIA_SUPERVISOR;i040168;26/12/2017 19:45;;;;
CAPRABO:Servidores:ADABRE;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:CAT2K3CVS01;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:CAT2K3CVS02;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:CAT2K3ESK01;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:CAT2K3ESS01;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:CAT2K3SQLMOBINT;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:CAT2K3WSMOB01;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:CAT2K3WSNET01;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:CAT2KWSIN01;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:CAT2KWSIN02;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:DCW2K3CIE02;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:FRONTOFFICE1;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:FRONTOFFICE2;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:KLX00010006;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:KNT00010006;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:KNT00010008;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:KNT00010021;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:KNT00010025;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:LDAP01;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:LDAP02;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:LGTOSERVER1;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:PHOENIX-MON;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:PROYECTO;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:SIW2K3AVALANCHE;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:SIW2KHD01;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:ADCAPRAB;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:ADSAP;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:BACKOFFICE1;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:BACKOFFICE2;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:BACKUP;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:SQLCAL;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:SQLMOBILITY;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:VINCLE1;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:VMLINUXCON1;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:VMSQLINTPRE;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:W08ACTS1;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:W08ACTS2;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:W08TSLIC;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:WFMCON;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:WFMDES;soporte.herramientas;27/12/2017 10:08;;;;
CAPRABO:Servidores:DESALMAC;i1307;27/12/2017 10:49;;;;
PROC:WINDOWS:Servicio LPU;i0050;27/12/2017 13:50;;;;
PROC:WINDOWS:Servicio GTF;i0050;27/12/2017 13:51;;;;
KSMOSCOA-B;i6020;27/12/2017 13:52;;;;
KSMOSERA-B;i6020;27/12/2017 15:34;;;;
KSMOSCSA-B;i6020;27/12/2017 15:40;;;;
KSMOSMEA-B;i6020;27/12/2017 15:43;;;;
KSMOSVEA-B;i6020;27/12/2017 15:44;;;;
KSMOSCPA;i6020;27/12/2017 15:46;;;;
PROC:Aplicaciones:SAP:Parar-Arrancar SAP Consolidacion en maquina PROYECTO;i040168;27/12/2017 15:50;;;;
PROC:Aplicaciones:SAP:Parar-Arrancar SAP Desarrollo en maquina BACKUP;i040168;27/12/2017 16:09;;;;
CAPRABO:Servidores:MIC;i1307;27/12/2017 16:25;;;;
CAPRABO:Servidores:LDAPCON;i1307;27/12/2017 17:30;;;;
CAPRABO:Servidores:SQLDESARROLLO;i1307;27/12/2017 17:31;;;;
CAPRABO:Servidores:VMSQLCALPRE;i1307;27/12/2017 17:32;;;;
CAPRABO:Servidores:VMSQLINDES;i1307;27/12/2017 17:32;;;;
CAPRABO:Servidores:VMWSMOBINT;i1307;27/12/2017 17:34;;;;
CAPRABO:Servidores:W08RRHHTS1;i1307;27/12/2017 17:35;;;;
CAPRABO:Servidores:W08SQL08CON;i1307;27/12/2017 17:36;;;;
CAPRABO:Servidores:CAT2K3WSMOBPRE;i1307;27/12/2017 17:39;;;;
CAPRABO:Servidores:CAT2K3WSNETPRE;i1307;27/12/2017 17:39;;;;
CAPRABO:Servidores:COGNOSPRE1;i1307;27/12/2017 17:45;;;;
CAPRABO:Servidores:CAT2K3TFSDES01;i1307;27/12/2017 17:45;;;;
CAPRABO:Servidores:CAT2K3TMSI2DES;i1307;27/12/2017 17:45;;;;
CAPRABO:Servidores:W08SQL08;i1307;27/12/2017 17:47;;;;
CAPRABO:Servidores:PHOENIX-LCH;i1307;27/12/2017 17:48;;;;
